gene,log2FC,pvalue,neglog10p
TTN,-0.03255428397569323,9.559568799032427e-06,5.01955715387916
AC009948.3,0.026621408675367452,9.906725084543641e-17,9.999999569756609
AC009948.2,0.02172218652215722,5.646881339245013e-15,9.99997547659834
AC010680.3,0.01595834478250172,2.991815618996401e-11,9.886330151605105
AC010680.2,0.03736656436767923,1.0701578671700362e-20,9.999999999953523
AC010680.4,0.02657830375386092,4.610364856427887e-17,9.999999799774445
AC010680.5,0.0012664640324214793,0.025328755274128856,1.596386150415858
AC010680.1,0.0022797635403573884,0.012480098346138911,1.9037819888165544
AC092640.1,0.009372667672910664,2.8369907901945588e-06,5.547126766054834
CCDC141,-0.015086974230246072,2.160903075528169e-06,5.665344615030705
SESTD1,0.4597125895587522,1.724108979560775e-243,10.0
ZNF385B,0.8338720064824103,2.1581463370574856e-307,10.0
CWC22,0.23084472826547947,2.477678746900441e-125,10.0
AC009478.1,0.0007600067014516135,0.25657586995225445,0.5907841897222633
SCHLAP1,0.0020264707338730928,0.020820656901907014,1.6815055703201562
UBE2E3,0.46764635624651657,3.3028045827837536e-235,10.0
AC104076.1,0.003947558890760172,0.00012394138433873664,3.9067833069900963
LINC01934,-0.07094123513304991,2.324213865264497e-26,10.0
ITGA4,-0.13376830994893046,4.2761279133450895e-47,10.0
CERKL,0.3496303206697365,1.5705047778488284e-199,10.0
AC009962.1,0.003842432877771609,0.00023407327251142885,3.630647987538238
ITPRID2,0.4884936488587027,1.0803858213562627e-278,10.0
PPP1R1C,0.24498620460961712,3.5801957297660607e-140,10.0
PDE1A,0.02288944782541765,3.046563601485175e-06,5.516175495919773
DNAJC10,0.4709404474905395,1.9575018022687944e-249,10.0
FRZB,0.005950996330359155,0.0010224006391990768,2.9903788451892312
NCKAP1,0.688989384853392,0.0,10.0
DUSP19,0.0216173545932455,1.0431429286898516e-13,9.999547204906197
AC064871.2,0.00025329280648429586,0.31737180895174844,0.49843165261899913
NUP35,0.23520133413509087,8.5171176933282e-144,10.0
AC021851.1,0.18005142377982702,2.989081545395109e-107,10.0
AC021851.2,0.190522620172902,4.2430126184389974e-90,10.0
AC093639.1,0.0014148232489153015,0.11408091514942346,0.942787003216441
AC096555.1,6.414099936298762e-08,0.9998571174595716,6.205748900723472e-05
AC020584.1,0.0017732420683881597,0.05199019433895341,1.284078558338557
AC096667.1,-0.002173407949221521,0.11993930133183597,0.9210384849728299
ZNF804A,-0.01744410671552938,0.000735503540882437,3.133415173091124
AC009315.1,0.7621912266233837,0.0,10.0
FSIP2-AS1,0.13840587968872486,1.950862131896889e-69,10.0
FSIP2-AS2,-0.00025303624248684397,0.7056197604050757,0.15142926552058558
FSIP2,0.33059618149533593,2.5097126461434083e-148,10.0
AC097500.1,0.01534624831054839,4.587224378783153e-12,9.980521362511372
LINC01473,0.9622171521483738,0.0,10.0
AC017071.1,0.01053419811534167,1.2841281925325318e-06,5.891357800291729
ZC3H15,0.2580420058843905,1.736835557332747e-134,10.0
ITGAV,0.4528812437996747,5.642174725137443e-224,10.0
AC017101.1,0.006987200850570446,1.2510806773123248e-06,5.90267997128665
FAM171B,0.0030826827403174473,0.004115438397948205,2.3855838841228234
AC007319.1,0.02628138949926304,2.927166688443967e-09,8.518963664316544
CALCRL,-0.001998182407465553,0.5270356187045906,0.278160032742768
TFPI,0.749885513435304,0.0,10.0
LINC01090,0.006733972185085514,4.18417113419036e-06,5.378380181629413
GULP1,0.2584733384679505,7.759454156927437e-122,10.0
AC092598.1,0.0007601991244497025,0.4048150255049557,0.3927433760689165
COL3A1,-0.004638877833265824,0.4867584229105357,0.3126865245837985
COL5A2,0.08602397005296133,5.555137004020261e-30,10.0
WDR75,0.2385048104402,2.0296198891082542e-133,10.0
AC013439.2,0.0005065856129685917,0.15732549492643716,0.8032008930658616
SLC40A1,0.1493520274683377,2.6855907786280202e-79,10.0
ASNSD1,0.02328598377664,3.738316237988343e-13,9.998379496978918
ASDURF,0.0005065856129685917,0.15732549492643708,0.8032008930658618
ANKAR,0.6850514653885659,0.0,10.0
OSGEPL1,0.09120479335405748,3.7175178178484866e-57,10.0
OSGEPL1-AS1,0.01139875356078758,1.2364935432525783e-08,7.904309966768743
AC013468.1,0.00025329280648429586,0.31737180895174844,0.49843165261899913
ORMDL1,0.47327619725223713,1.9452917719828118e-271,10.0
PMS1,0.41191287950666655,9.385613231956051e-223,10.0
C2orf88,0.005154156004757986,0.03587976867923943,1.4451503643521366
MSTN,0.0007599425604522506,0.17957387023323437,0.7457568569541698
HIBCH,0.8208963512205049,0.0,10.0
INPP1,0.07729581405590166,3.1975926632646925e-39,10.0
MFSD6,0.2567770482336872,1.8481969677149754e-113,10.0
AC093388.1,0.0005065856129685917,0.15732549492643716,0.8032008930658616
NEMP2,0.03608165495059663,1.111684814440626e-17,9.999999951720145
AC108047.1,0.026097622977645597,6.494031324681905e-12,9.972674732463695
AC006460.2,0.03424529049457786,3.245260869274603e-18,9.999999985906012
NAB1,0.11229200113010421,1.5736954775925573e-48,10.0
AC006460.1,0.05302778200808236,1.715999151129378e-31,10.0
AC005540.1,0.0007600067014516135,0.25657586995225445,0.5907841897222633
GLS,0.47691825293817663,6.4040628974517325e-192,10.0
STAT1,0.4642235601110518,3.63081313248176e-179,10.0
AC067945.2,0.00025329280648429586,0.31737180895174844,0.49843165261899913
AC067945.3,0.004812627464200984,3.304181499394225e-05,4.480934790431523
STAT4,0.2929338685780152,1.3522885234410232e-119,10.0
AC067945.4,0.0020264707338730928,0.02082065690190702,1.681505570320156
AC092614.1,0.05765353140535915,3.326356353980574e-36,10.0
MYO1B,0.9832511178314691,0.0,10.0
NABP1,0.2606948649990027,6.434083383112478e-105,10.0
AC098872.1,-0.0002532286654849329,0.31737179342560706,0.4984316738651133
CAVIN2,0.0016497170211797717,0.37613330934639,0.42465820481689387
AC098617.1,0.10038071575655172,1.130226494647597e-38,10.0
TMEFF2,0.004602567861221948,0.0005860675988242101,3.2320522141395904
AC096647.1,0.002786413294325343,0.007563341375490449,2.1212862913038313
LINC01821,0.003799776943260615,0.003825544141548277,2.4173067711541623
LINC01790,0.0,,
AC010983.1,6.414099936298762e-08,0.9998571174595716,6.205748900723472e-05
AC064834.1,4.2236607556388195e-07,0.9996565098597685,0.00014920145513539236
LINC01825,0.002934708369819802,0.019129164469721037,1.7183039965530937
LINC01827,6.414099936298762e-08,0.9998571174595716,6.205748900723472e-05
SLC39A10,0.4015615577233329,8.490478487481905e-173,10.0
DNAH7,0.47184630575653147,6.7137234518734755e-251,10.0
STK17B,0.2030199422204533,4.355694489536219e-67,10.0
AC114760.2,1.9242299808880023e-07,0.999752457466479,0.00010751962129853093
HECW2,0.9260612616908335,0.0,10.0
HECW2-AS1,0.001520013402903227,0.1084450650948941,0.9647902058202662
CCDC150,0.0479919529969637,8.087817685336555e-26,10.0
GTF3C3,0.2566616683770111,6.467798242798894e-147,10.0
C2orf66,0.0007599425604522506,0.17957387023323437,0.7457568569541698
PGAP1,0.15871069087030185,5.723135276362167e-90,10.0
ANKRD44,0.9066272637290328,0.0,10.0
AC013264.1,0.015643581532609682,5.2835772528782085e-09,8.268929050557954
ANKRD44-IT1,0.01954921666077183,7.810087782535243e-10,9.055019764314316
AC010746.2,0.0007601349834503394,0.36523763671802684,0.43742447587986033
SF3B1,0.772725170695199,0.0,10.0
COQ10B,0.12682222454211967,3.398654731358602e-75,10.0
HSPD1,0.39812578086900685,1.1472749898440414e-218,10.0
HSPE1,0.14532072294236914,2.654678365492011e-95,10.0
MOB4,0.22052371571861407,6.0498729832244434e-124,10.0
RFTN2,0.2101898349158905,5.45756070394756e-94,10.0
AC020550.2,0.012411796504726036,5.627698638300682e-10,9.178637247189723
AC011997.1,0.11980082942452182,1.598961345894063e-48,10.0
MARS2,0.02339001939263939,2.4761180885948558e-16,9.999998924636909
BOLL,0.005572441742654508,2.6520480314040322e-06,5.576402239155759
PLCL1,0.07691629754646014,6.102716897689471e-14,9.999735043212263
AC011997.2,0.0005065856129685917,0.15732549492643708,0.8032008930658618
AC019330.1,-0.0004440671152522275,0.6916701616969851,0.16010095910001979
AC020718.1,-0.00040110137490382853,0.696648765080078,0.15698612834554387
SATB2,0.0968462509501988,2.1294018471547418e-50,10.0
AC016746.1,0.0007598784194528875,0.0832645067642441,1.0795400857228505
SATB2-AS1,0.0012664640324214793,0.025328755274128843,1.5963861504158583
LINC01877,0.0015198851209045012,0.05761153360867613,1.2394905630246666
FTCDNL1,0.24099531835688615,1.1376535951448603e-120,10.0
AC097717.1,0.04218280764661174,2.0923992685348587e-25,9.999999999999998
C2orf69,0.1337654888303117,8.75790456780215e-79,10.0
TYW5,0.23301972973926302,1.0733109474619487e-149,10.0
MAIP1,0.09278758181867454,2.0700692441802885e-56,10.0
AC004464.1,0.00025329280648429586,0.31737180895174844,0.49843165261899913
SPATS2L,0.9191968494575629,0.0,10.0
AC012459.1,0.026472536330878725,5.042257329333669e-19,9.999999997810175
KCTD18,0.15446260679400373,1.2807456461614516e-90,10.0
SGO2,0.12405944069698858,1.0714017849327934e-59,10.0
AOX1,0.020925192212905747,2.278444848234276e-10,9.484332117871794
LINC01792,0.0007600708424509763,0.3169358553227424,0.49902862565230277
AC007163.1,0.0024279944748524847,0.018219361476041418,1.7394668451928816
BZW1,0.18350109963639313,8.344982122231476e-102,10.0
CLK1,0.6000950675043423,0.0,10.0
PPIL3,0.17376080621595125,1.9481771548536448e-95,10.0
NIF3L1,0.1208903002039231,6.8799765686728005e-74,10.0
ORC2,0.5097543306245038,4.0442104296020574e-293,10.0
AC005037.1,0.10881986827621276,9.176834080892857e-59,10.0
FAM126B,0.31486329303020566,2.5364130633011376e-165,10.0
NDUFB3,0.029006811356708306,5.758728398262083e-17,9.999999749901676
AC007272.1,0.00025329280648429586,0.31737180895174844,0.49843165261899913
CFLAR,0.4501362857434178,1.914140710191355e-169,10.0
CFLAR-AS1,0.00977361414489579,3.766501733035233e-08,7.422910311669193
CASP10,0.11686373680963269,6.78085959090328e-40,10.0
CASP8,0.615382677733082,0.0,10.0
FLACC1,0.0566684576285814,1.666484123212287e-24,9.999999999999993
TRAK2,0.35074066930406955,4.3016422723567806e-182,10.0
STRADB,0.1656520574798492,2.0070811729436226e-95,10.0
C2CD6,0.5457362601883515,9.786332669141468e-286,10.0
TMEM237,0.04505250479845107,2.74929544935736e-23,9.999999999999881
AC007279.2,0.0010132995079359093,0.15705931043296198,0.8039363133677614
MPP4,0.005214215346179739,0.00014753804503746045,3.8310956811261097
ALS2,0.3351044528303462,7.99109554343875e-192,10.0
CDK15,-0.0071906786598242255,0.016543789675700252,1.7813649971931036
AC069148.1,0.02642943140937219,1.7626888903875725e-19,9.999999999234474
FZD7,0.014123402327628348,7.962920378513242e-09,8.093507628845453
KIAA2012,0.004053198031743637,0.004585651416888408,2.3385989522320947
KIAA2012-AS1,0.0007598784194528875,0.0832645067642441,1.0795400857228505
AC079354.3,0.00025329280648429586,0.31737180895174844,0.49843165261899913
SUMO1,0.17437467803874787,9.464992457510669e-101,10.0
NOP58,0.43073517758627256,4.250887064170107e-221,10.0
AC064836.4,0.001773113786389434,0.01956644206268469,1.7084881365078177
AC064836.2,0.001519756838905775,0.01428738127359978,1.84504736247627
AC064836.3,3.207049968148839e-07,0.9996803429384099,0.00013884744747960902
BMPR2,0.774774585187882,0.0,10.0
FAM117B,0.5059307928038677,8.684062549107126e-252,10.0
ICA1L,0.022148449662741945,4.5075049646002136e-12,9.980852520579932
WDR12,0.17880398332032937,8.705717479534781e-106,10.0
CARF,0.2902217637642061,1.372475961706539e-168,10.0
NBEAL1,1.7487144018897298,0.0,10.0
CYP20A1,0.2893414959860644,8.097202182709945e-139,10.0
ABI2,0.46178222129409935,3.324076639068294e-272,10.0
AC080075.1,0.003546163431779505,0.0004594420728974659,3.337769142758695
RAPH1,0.7425260872183981,0.0,10.0
CD28,-0.0182944491159986,1.7841471726522552e-10,9.555307811237698
CTLA4,-0.007300527192396914,0.0001582926987990952,3.8005388420103743
ICOS,-0.023332711588723236,3.010185879735488e-13,9.998694656561934
AC016903.2,0.00025329280648429586,0.31737180895174844,0.49843165261899913
PARD3B,1.3827437702940688,0.0,10.0
AC007736.1,0.0005065856129685917,0.15732549492643716,0.8032008930658616
NRP2,0.08908486814116413,1.7715048560721345e-20,9.999999999923064
AC007362.1,1.2828199872597524e-07,0.9997979079754883,8.77762773898245e-05
AC007679.1,0.00025329280648429586,0.31737180895174844,0.49843165261899913
INO80D,0.452431319163266,1.0082140301503096e-230,10.0
AC007383.2,0.02457081333096268,1.560986642137904e-16,9.999999322072645
NDUFS1,0.3744024168549607,4.4274466537271065e-215,10.0
AC007383.3,0.00025329280648429586,0.31737180895174844,0.49843165261899913
EEF1B2,0.1301014927204955,1.6996006965330565e-66,10.0
GPR1,0.00025329280648429586,0.31737180895174844,0.49843165261899913
GPR1-AS,0.0010131712259371835,0.04548657234186341,1.3421167874098325
ZDBF2,0.01534979786383217,1.2867653452534259e-05,4.890497268816825
ADAM23,-0.0008444629391630631,0.6437785736283467,0.1912634816211959
DYTN,0.0005065856129685917,0.15732549492643708,0.8032008930658618
MDH1B,0.008908994558450518,4.3149878982509514e-06,5.365010353289083
FASTKD2,0.27930204081806986,1.539462271664786e-156,10.0
AC008269.1,0.13543821827280442,1.4971471906503541e-62,10.0
CPO,0.011695087147779046,1.1502606722230447e-08,7.935444428195498
KLF7,0.6086929004482844,5.527661961437521e-301,10.0
KLF7-IT1,0.020140985860763686,1.020008999860044e-11,9.957818050802931
MYOSLID,0.02402549740405202,1.2231371038887207e-16,9.99999946879863
AC007879.1,0.00025329280648429586,0.31737180895174844,0.49843165261899913
AC007879.3,0.02411300096621176,1.3806266392888136e-12,9.994045028705987
AC007879.5,0.00025329280648429586,0.31737180895174844,0.49843165261899913
AC007879.2,0.00025329280648429586,0.31737180895174844,0.49843165261899913
AC007879.4,0.0007600708424509763,0.3169358553227424,0.49902862565230277
AC009226.1,0.30921018907112063,1.4089727009010253e-145,10.0
LINC01802,0.00025329280648429586,0.31737180895174844,0.49843165261899913
CREB1,0.5028418997115132,5.043345947333853e-264,10.0
METTL21A,0.0962088050934989,1.3261327808222233e-59,10.0
LINC01857,0.00025354937048174776,0.7384949926431698,0.13165244501199538
CCNYL1,0.27232736509235334,1.9854969931662007e-147,10.0
AC096772.1,0.0024283151798493,0.062203139168400146,1.2061876967796055
FZD5,0.10279376575293757,3.9454290044825465e-68,10.0
PLEKHM3,0.4588936419743267,7.263131550563665e-253,10.0
AC083900.1,0.003799776943260615,0.003825544141548277,2.4173067711541623
CRYGA,0.0,,
IDH1,0.1981822564573288,5.004679792729057e-114,10.0
IDH1-AS1,0.006944261731142025,4.004000565530981e-06,5.397495023473761
PIKFYVE,0.38231493102616854,3.262921686630982e-190,10.0
PTH2R,0.04469575364496165,1.0151716989235705e-19,9.999999999559117
MAP2,0.1950933923936153,2.790306035010531e-85,10.0
UNC80,-0.0011609797943567162,0.09431155013585371,1.025435116419418
RPE,0.20030706333941156,2.822220972768662e-108,10.0
KANSL1L,0.8247532864192407,0.0,10.0
AC007038.2,0.023198389452560923,1.663401500792553e-18,9.999999992775939
AC007038.1,0.17394881219994396,1.6408322622029033e-91,10.0
AC006994.2,0.12058306238565936,1.3284721291826115e-61,10.0
ACADL,0.04270923494373529,5.446303715740735e-24,9.999999999999977
LANCL1-AS1,0.015343120841428588,5.862868394354245e-08,7.231149731192823
LANCL1,0.22518800303024117,6.51556605193311e-123,10.0
CPS1,0.002174765809367552,0.040000585513095696,1.3979336505051805
ERBB4,0.49196324905425737,1.2387567235293948e-198,10.0
AC093865.1,0.2947069829871534,3.066025337339559e-135,10.0
AC108066.1,0.00025329280648429586,0.31737180895174844,0.49843165261899913
AC108066.2,0.013320034140672746,7.087795051875152e-10,9.092169862482267
IKZF2,0.49476196652175536,1.1687553933340001e-276,10.0
AC079610.1,0.0005065856129685917,0.15732549492643708,0.8032008930658618
AC079610.2,0.0017730496453900709,0.008134817833375036,2.0896521626306748
SPAG16-DT,0.0025762254093475816,0.0228903459986505,1.640347640807424
SPAG16,0.6879050621922983,0.0,10.0
AC068051.1,0.3976020538888927,5.299544353482687e-166,10.0
VWC2L,0.0007600708424509763,0.3169358553227423,0.4990286256523029
BARD1,0.2404874591698357,2.1415196708996374e-123,10.0
SNHG31,0.4672617211159995,7.3424448445445e-241,10.0
ABCA12,0.020460417802297022,2.1365721115355148e-13,9.999073088376303
AC072062.1,0.08788341628858032,3.2331911841152283e-52,10.0
AC092844.1,0.012244905964252898,2.54660425144017e-08,7.5923364932163135
ATIC,0.23396470336657238,1.002570973153196e-129,10.0
FN1,0.25186624568326005,2.0480963005516376e-39,10.0
AC012462.3,0.0005065856129685917,0.15732549492643716,0.8032008930658616
AC012462.1,-0.0002532286654849329,0.3173717934256071,0.4984316738651132
AC012668.3,0.008344765214632023,0.00022190693435171136,3.6538289306129186
LINC00607,0.03589096338075305,7.591376470409702e-13,9.996715558092683
AC093382.1,0.011145332472304557,6.597468820918808e-09,8.174089299509141
MREG,0.35245857244015294,1.8328753034132628e-186,10.0
PECR,0.21756944070820253,5.585506840194889e-120,10.0
TMEM169,0.013196836689859815,9.73876942631192e-07,6.011451324236958
XRCC5,0.8233355003917046,0.0,10.0
LINC01963,0.002786220871327254,0.0009056456067225298,3.0430416673434513
MARCH4,0.0001484233574931854,0.8492480152306466,0.07096545939105862
AC098820.2,0.004559462939715414,0.00023309792347091983,3.632461409016155
SMARCAL1,0.18949372253650262,6.754565749647193e-86,10.0
AC098820.1,0.0539598958319175,9.80152123543999e-32,10.0
AC098820.3,0.0012665923144202051,0.09537502629666868,1.0205653288386258
RPL37A,0.02936393829557129,2.880248357675024e-20,9.999999999874913
LINC01280,0.004138830605762439,0.000496029631209305,3.304492291830027
IGFBP2,0.009119915534609646,5.627958210425891e-05,4.249648364342411
IGFBP5,0.0008996785903558338,0.7328241811869415,0.13500020851840458
AC007563.2,0.002911354370548878,0.05996378457655747,1.2221109640113361
AC007749.2,0.0007598784194528875,0.0832645067642441,1.0795400857228505
DIRC3-AS1,0.0007598784194528875,0.0832645067642441,1.0795400857228505
DIRC3,0.08648369549452378,5.549135610976151e-28,10.0
TNS1,1.222931977975886,0.0,10.0
AC010136.1,0.044334795806434235,2.020314946370549e-24,9.999999999999991
RUFY4,0.06230158314693361,3.2933425680042446e-33,10.0
CXCR1,-0.0002532286654849329,0.31737179342560706,0.4984316738651133
ARPC2,0.29350447937282054,1.3419904910758965e-120,10.0
AC021016.2,0.0015204623898987676,0.2557840613005651,0.5921265210827171
GPBAR1,0.003187937035304735,0.006586910771495761,2.181318213024169
AAMP,0.1371706531851805,3.477960452825659e-70,10.0
PNKD,0.23186306443976318,4.8436577195244084e-123,10.0
TMBIM1,0.1412105567929578,2.965742513483821e-69,10.0
CATIP-AS2,0.02419367076451242,9.26872022209977e-15,9.999959748324912
CATIP,0.0027866698583227946,0.027530420822417277,1.5601871484727923
CATIP-AS1,0.007092968273552639,9.735764951856969e-05,4.011629473633405
SLC11A1,0.012355803283981358,0.11201377920836263,0.9507285495664696
CTDSP1,0.33846464967667805,1.7972664200073164e-179,10.0
AC021016.3,0.001013363648935272,0.20555014718552425,0.6870822076928382
